id,series_id,season,episode_number,title,m3u8_url,created_at,vtt_url,sinopsis,thumbnail
afc5965f-9864-4042-8626-31aecd0acdac,46e82b8b-8f32-48ff-ab47-be8df534e6a5,1,1,Episodio 1,https://cdn.jsdelivr.net/gh/satv2025/media@main/videos/app/e1/Asesinato%20Para%20Principiantes%20-%20T1%20E1.m3u8,2026-02-14 03:55:51.499818+00,https://movies.solargentinotv.com.ar/assets/media/app-episode-thumbnails/t1/e1/thumbs.vtt,"Pip elige un caso de homicidio para su proyecto escolar. Pero cuando empieza a investigar, descubre que para algunas personas era mejor dejarlo enterrado para siempre.",https://occ-0-2443-1380.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABWZF2eoicfQeT6aELH_c7w7SHVinKC_2WTh6Agz6BNawNOpk6f0pT1OyHXofKLF0VbuAwwnhp3SBR4lz5tzw8w1zMZRTQ8HEuisunCMIiPLcat08uXSd9-bZ.jpg?r=3dc
74bbaf4b-e38c-4788-bb80-808e301ffea0,46e82b8b-8f32-48ff-ab47-be8df534e6a5,1,2,Episodio 2,https://cdn.jsdelivr.net/gh/satv2025/media@main/videos/app/e2/Asesinato-Para-Principiantes-T1-E2.m3u8,2026-02-14 03:56:07.281946+00,https://movies.solargentinotv.com.ar/assets/media/app-episode-thumbnails/t1/e2/thumbs.vtt,"Luego de entrevistar a las mejores amigas de Andie, Pip tiene una idea más clara de quién era la víctima, pero tras reorganizar fotos viejas empieza a comprender mejor todo.",https://occ-0-2443-1380.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABX-BLc2KS7V_5wC-hC6LlDd_SroTy0Y4wdNFmY29mp9oqa8Nm8r1DtWwrOEIdJvOVJYnc3KcVAzqk7o4GyKA4a8_Y3S1e_668WblEEQguOSqs1DDepdzjGNW.jpg?r=295
3f3fceea-1273-48bc-b00d-3f157d3f49f4,46e82b8b-8f32-48ff-ab47-be8df534e6a5,1,3,Episodio 3,https://cdn.jsdelivr.net/gh/satv2025/media@main/videos/app/e3/Asesinato-Para-Principiantes-T1-E3.m3u8,2026-02-14 03:56:19.280957+00,https://movies.solargentinotv.com.ar/assets/media/app-episode-thumbnails/t1/e3/thumbs.vtt,Pip descubre por primera vez en su vida el lado oscuro cuando va a una fiesta clandestina. Y su siguiente pista la lleva a territorio aún más peligroso.,https://occ-0-2443-1380.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABZFZxQ_3H4k_I3zmJMRiOKLNe1_GrqJNkeb8kbxUbo3BW36ENS1dRVFo6k1DGkyEGxmyOk75kJAbfdxnvFEjkD69DVNtdreSwYPOih-8x_ANCdq-iZ4K9tdV.jpg?r=ea1
dad8d521-ada0-4a41-a69e-1215911c92d9,46e82b8b-8f32-48ff-ab47-be8df534e6a5,1,4,Episodio 4,https://cdn.jsdelivr.net/gh/satv2025/media@main/videos/app/e4/Asesinato-Para-Principiantes-T1-E4.m3u8,2026-02-14 03:56:31.79492+00,https://movies.solargentinotv.com.ar/assets/media/app-episode-thumbnails/t1/e4/thumbs.vtt,"Pip y Ravi siguen una nueva pista que los lleva lejos de Little Kilton. Allí, descubren una valiosa prueba... y una desagradable sorpresa.",https://occ-0-2443-1380.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABSo_MatlYO2jWUPL9faIELszBLkrkJmwezF1zJEcKyNK5-UHElCkgu1S9m9-XW67jnLWDiubH7zGbh-BG5wyCsVkBmOPmsflAhcC68PT51y-PDAzilFRNjb0.jpg?r=0ba
988314ca-abdb-42b7-b0ae-a33479eeddf2,46e82b8b-8f32-48ff-ab47-be8df534e6a5,1,5,Episodio 5,https://cdn.jsdelivr.net/gh/satv2025/media@main/videos/app/e5/Asesinato-Para-Principiantes-T1-E5.m3u8,2026-02-14 03:56:45.161149+00,https://movies.solargentinotv.com.ar/assets/media/app-episode-thumbnails/t1/e5/thumbs.vtt,"Una impactante confesión arroja luz en la investigación. Antes de que Pip pueda decidir qué hacer, recibe otro mensaje amenazador.",https://occ-0-2443-1380.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABcZRYV3jiK7dX9TXjvo76c_ANM-Uh_pEtZWDYKplNMcZM1nD-BOFVXc0LuP3Q67MSgAIoZY4-EDnTqGkiWbGIpqLeIGjlEf7sCKJgGSKQS-mD72AmMY04c28.jpg?r=3b4
a5dde16d-5a88-42ae-82f5-aabe23ec1c42,46e82b8b-8f32-48ff-ab47-be8df534e6a5,1,6,Episodio 6,https://cdn.jsdelivr.net/gh/satv2025/media@main/videos/app/e6/Asesinato-Para-Principiantes-T1-E6.m3u8,2026-02-14 03:56:56.684502+00,https://movies.solargentinotv.com.ar/assets/media/app-episode-thumbnails/t1/e6/thumbs.vtt,"La policía hace un arresto, pero Pip no está segura de que el caso esté solucionado, así que va a visitar a la única persona que podría tener respuestas.",https://occ-0-2443-1380.1.nflxso.net/dnm/api/v6/9pS1daC2n6UGc3dUogvWIPMR_OU/AAAABavhODFmul4rcDcnh-tms3ONT0gfagUL2ugsfW534HqW1PO6uH4nTuaKb0aG1zlrA_z8k829WjiiKbs466fqSvhsBXeQbybu8rk8AciDoKL-8zsVMHlZKtyO.jpg?r=4c7
